dimension,value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
legend_placement,lower right,250,14,0.056,0.053333,22,0.004074,0.003356,0.003483
legend_placement,lower right in each of the two main panels,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,lower right in each panel,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,lower right in each panel; repeated rather than shared,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,lower right in every panel; repeated rather than shared,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,lower right in rightmost panel,250,1,0.004,0.003333,1,0.000185,0.000114,9.5e-05
legend_placement,lower right inside panel,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,lower right inside plot,250,2,0.008,0.008333,3,0.000556,0.000524,0.000527
legend_placement,lower right of Risk-Averse Agent 0 panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,lower right of right panel,250,2,0.008,0.008333,2,0.00037,0.000398,0.000436
legend_placement,lower right/lower center inside each heatmap,250,1,0.004,0.005,1,0.000185,0.0002,0.00025
legend_placement,lower-left,250,4,0.016,0.016667,4,0.000741,0.000558,0.000614
legend_placement,"lower-left (left), upper-right (right)",250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,lower-left for top field; per-panel head titles/colorbars,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,"lower-left in (a), upper-right in (b)",250,1,0.004,0.003333,2,0.00037,0.000615,0.000513
legend_placement,lower-left in each panel,250,3,0.012,0.013333,6,0.001111,0.001159,0.001301
legend_placement,lower-left inside panel,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,lower-left/upper-left,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,lower-middle of right panel,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,lower-right,250,3,0.012,0.011667,4,0.000741,0.000582,0.000578
legend_placement,lower-right J legend and upper-right noise key,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,"lower-right in (a), lower-left in (b), upper-right in (c)/(d)",250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,lower-right inside each panel,250,3,0.012,0.013333,3,0.000556,0.001338,0.00152
legend_placement,lower-right inside panel,250,2,0.008,0.008333,4,0.000741,0.001341,0.001222
legend_placement,lower/inside each panel,250,1,0.004,0.005,1,0.000185,0.000114,0.000143
legend_placement,lower/right side of panel (a); none in panels (b)/(c),250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,lower_left,250,2,0.008,0.006667,2,0.00037,0.000524,0.000437
legend_placement,lower_left_and_lower_right,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,lower_right,250,5,0.02,0.021667,5,0.000926,0.001252,0.001403
legend_placement,lower_right_each_panel,250,1,0.004,0.005,1,0.000185,0.000308,0.000385
legend_placement,maze 下方,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,maze 面板下方,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,one shared legend per control row,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,outside right of top panel,250,1,0.004,0.005,1,0.000185,3e-05,3.7e-05
legend_placement,"outside right, two stacked legends",250,1,0.004,0.005,2,0.00037,5.9e-05,7.4e-05
legend_placement,panel (b) upper area,250,1,0.004,0.003333,1,0.000185,0.000286,0.000238
legend_placement,"panel (b), upper left",250,1,0.004,0.003333,1,0.000185,0.000105,8.8e-05
legend_placement,"panel (c), upper right",250,1,0.004,0.003333,1,0.000185,0.000105,8.8e-05
legend_placement,panel a center-right; panel b lower right,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,panel a upper left,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
legend_placement,panel a upper right,250,1,0.004,0.005,1,0.000185,0.000286,0.000357
legend_placement,panel b lower center; panels c and d lower left,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,panel titles act as key,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,panel top or bottom,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,panel 内/上方,250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,panel 内右上,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,"panel-dependent, upper-right or lower-left",250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
legend_placement,panel-inset,250,1,0.004,0.003333,1,0.000185,8.3e-05,6.9e-05
legend_placement,panel-local,250,3,0.012,0.013333,5,0.000926,0.000877,0.001068
legend_placement,panel-local upper area,250,2,0.008,0.008333,2,0.00037,0.000276,0.00029
legend_placement,panel-local upper area and top of panel (b),250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,panel-local; compact legends in (e-f),250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,panel-specific: lower-left in λ; upper-right or lower-right in the other panels,250,1,0.004,0.005,1,0.000185,0.000571,0.000714
legend_placement,"panel-specific: upper-left (timing), upper-right (PPL)",250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,panel-specific: upper-right or lower-right depending on panel,250,1,0.004,0.005,1,0.000185,0.000571,0.000714
legend_placement,panel_specific_legends,250,1,0.004,0.003333,2,0.00037,0.000571,0.000476
legend_placement,per-panel open area,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,per-panel top,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
legend_placement,"per-panel, placed in open area",250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,per-row/per-panel,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
legend_placement,radar top-left and bar panels top/center,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,"radar-chart inset, lower-left",250,1,0.004,0.005,1,0.000185,0.000108,0.000135
legend_placement,radial legend and right-side split legend,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,red dashed key at upper right,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,repeated below each environment row,250,1,0.004,0.003333,7,0.001296,0.001273,0.001061
legend_placement,repeated in each panel,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,repeated in each panel (upper/right or lower/right),250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,repeated inside each panel,250,1,0.004,0.005,4,0.000741,0.000667,0.000833
legend_placement,repeated within panels,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,right,250,13,0.052,0.053333,28,0.005185,0.004786,0.004729
legend_placement,right and in-panel,250,1,0.004,0.003333,1,0.000185,0.000148,0.000123
legend_placement,right and lower classifier area,250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,right color bar,250,1,0.004,0.003333,2,0.00037,0.000615,0.000513
legend_placement,right colorbar,250,10,0.04,0.036667,13,0.002407,0.002434,0.002257
legend_placement,right colorbars,250,1,0.004,0.003333,2,0.00037,0.00032,0.000267
legend_placement,right colorbars and combined-panel legend,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,right edge of each row,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,"right margin, with separate upper and lower legends",250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,right of 3D scatter colorbar,250,1,0.004,0.003333,2,0.00037,0.000571,0.000476
legend_placement,right of bar panel,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,right of diagram,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,right of discount panels,250,1,0.004,0.003333,2,0.00037,0.000421,0.000351
legend_placement,right of each Single-step error heatmap,250,1,0.004,0.005,1,0.000185,0.000308,0.000385
legend_placement,right of each heatmap,250,1,0.004,0.003333,1,0.000185,0.000235,0.000196
legend_placement,right of each layer panel,250,1,0.004,0.005,2,0.00037,0.0005,0.000625
legend_placement,right of each panel,250,4,0.016,0.018333,11,0.002037,0.001884,0.002133
legend_placement,right of each panel colorbar,250,1,0.004,0.003333,2,0.00037,0.000571,0.000476
legend_placement,"right of grid, with Data~tokens key above/below",250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,right of panel b,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,right of panels,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,right of the diagram,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,right of the two panels,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,right of time panel,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,right outside plot,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,right shared colorbar,250,2,0.008,0.006667,2,0.00037,0.000451,0.000375
legend_placement,right side,250,2,0.008,0.008333,2,0.00037,0.000283,0.000334
legend_placement,right side below group-computation block,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,right side of panel (b),250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,right side shared across the three panels,250,1,0.004,0.003333,2,0.00037,0.000615,0.000513
legend_placement,right with Models and Humans groups,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,right with Personas and Models groups,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,right-center / middle row,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,right-side color keys,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,right-side colorbar for each panel,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,right-side colorbars and in-panel reference annotations,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,right-side heatmap colorbars and lower trajectory color keys,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,right-side role legend,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,right_colorbar,250,1,0.004,0.005,4,0.000741,0.000421,0.000526
legend_placement,right_of_each_heatmap,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,separate_panel_(a)_top_p28,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,shared bottom center,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,shared bottom-center,250,1,0.004,0.005,4,0.000741,0.000941,0.001176
legend_placement,shared legend above each row,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,shared legend above panels,250,2,0.008,0.008333,5,0.000926,0.000946,0.001078
legend_placement,shared legend above the eight panels,250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,shared legend above the panels,250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,shared legend appears in upper-middle panel of Figure 1,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,shared legend below grid,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,shared legend below panels,250,2,0.008,0.008333,2,0.00037,0.0003,0.000319
legend_placement,shared legend below the three panels,250,1,0.004,0.003333,1,0.000185,0.000133,0.000111
legend_placement,shared legend centered below panels,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,shared legend centered beneath the four panels,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,time colorbar 与面板标签,250,1,0.004,0.005,1,0.000185,0.000182,0.000227
legend_placement,top,250,8,0.032,0.035,99,0.018333,0.006353,0.00744
legend_placement,top and panel (a),250,1,0.004,0.005,1,0.000185,0.000211,0.000263
legend_placement,top center,250,13,0.052,0.05,30,0.005556,0.004334,0.004556
legend_placement,top center across panels,250,1,0.004,0.003333,1,0.000185,9.8e-05,8.1e-05
legend_placement,top center and per-hardware plot region,250,1,0.004,0.003333,1,0.000185,0.000105,8.8e-05
legend_placement,top center of each panel,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,"top center, shared across all panels",250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,top centered across both panels,250,1,0.004,0.003333,1,0.000185,0.0008,0.000667
legend_placement,top centered shared legend,250,1,0.004,0.005,2,0.00037,0.000615,0.000769
legend_placement,"top of (a), inside (b)",250,1,0.004,0.003333,1,0.000185,0.000148,0.000123
legend_placement,top of composite,250,1,0.004,0.005,1,0.000185,0.000148,0.000185
legend_placement,top of each of the two chart panels,250,1,0.004,0.003333,1,0.000185,0.000444,0.00037
legend_placement,top of each panel,250,2,0.008,0.008333,2,0.00037,0.000357,0.000395
legend_placement,top of each row,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,top of each subfigure block,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,top of grid,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,top of left panel,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,top of loss panel and local heatmap keys,250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,top of loss panel and panel-local surfaces,250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,top of panel,250,1,0.004,0.005,1,0.000185,0.000148,0.000185
legend_placement,top of right plots,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,top of the composite and inside the mini-panels,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,top of the right bar panel,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,top right,250,3,0.012,0.011667,3,0.000556,0.000433,0.000413
legend_placement,top right of each panel,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,top shared,250,1,0.004,0.005,18,0.003333,0.001895,0.002368
legend_placement,top shared legend,250,1,0.004,0.003333,2,0.00037,0.000421,0.000351
legend_placement,"top, centered",250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,"top, horizontal",250,1,0.004,0.003333,4,0.000741,0.000889,0.000741
legend_placement,"top, shared across four panels",250,2,0.008,0.008333,3,0.000556,0.000416,0.000419
legend_placement,"top, shared across panels",250,1,0.004,0.003333,2,0.00037,0.000444,0.00037
legend_placement,"top, shared across six panels",250,1,0.004,0.003333,1,0.000185,0.000121,0.000101
legend_placement,"top, shared across the grid",250,1,0.004,0.003333,2,0.00037,0.000444,0.00037
legend_placement,"top, shared across the two radar panels",250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,"top, two grouped legends",250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,top-center,250,2,0.008,0.01,10,0.001852,0.002991,0.003739
legend_placement,top-center (shared),250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,top-center above the panels,250,1,0.004,0.005,2,0.00037,0.000727,0.000909
legend_placement,top-center and bottom-center row legends,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,top-left,250,1,0.004,0.003333,2,0.00037,0.000276,0.00023
legend_placement,top-left in each panel,250,1,0.004,0.003333,1,0.000185,0.000138,0.000115
legend_placement,top-right,250,2,0.008,0.008333,3,0.000556,0.000519,0.000591
legend_placement,top-right within each chart,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,top/inside,250,1,0.004,0.005,1,0.000185,0.000105,0.000132
legend_placement,top/left,250,1,0.004,0.005,1,0.000185,7e-05,8.8e-05
legend_placement,top/right of panels,250,1,0.004,0.005,1,0.000185,0.000143,0.000179
legend_placement,top_center,250,7,0.028,0.028333,15,0.002778,0.003547,0.003877
legend_placement,top_left,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,top_left/top_right,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
legend_placement,top_right,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,trainability legend upper left; data-blending legend to right of pies,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,upper area,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
legend_placement,upper area in each panel,250,1,0.004,0.005,3,0.000556,0.000667,0.000833
legend_placement,upper area of each panel,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,upper area of left panel; panel-local axes elsewhere,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,upper center,250,4,0.016,0.015,5,0.000926,0.000671,0.000651
legend_placement,upper center above both panels,250,1,0.004,0.003333,3,0.000556,0.000429,0.000357
legend_placement,upper center of each panel,250,1,0.004,0.003333,1,0.000185,0.000138,0.000115
legend_placement,upper center of left panel,250,2,0.008,0.008333,2,0.00037,0.000554,0.000628
legend_placement,upper center of right panel,250,1,0.004,0.005,2,0.00037,0.000421,0.000526
legend_placement,upper center of the right panel,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,upper left,250,12,0.048,0.053333,26,0.004815,0.004941,0.005859
legend_placement,upper left and upper right,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,upper left in (a); upper center in (b),250,1,0.004,0.003333,1,0.000185,0.000148,0.000123
legend_placement,upper left in both panels,250,1,0.004,0.003333,1,0.000185,0.000114,9.5e-05
legend_placement,upper left in each lower failure-rate panel; repeated per block,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
legend_placement,upper left in each panel,250,3,0.012,0.011667,7,0.001296,0.001489,0.001574
legend_placement,upper left in first panel,250,1,0.004,0.003333,2,0.00037,0.000348,0.00029
legend_placement,upper left in linear-probing panel; lower right in fine-tuning panel,250,1,0.004,0.005,1,0.000185,0.000222,0.000278
legend_placement,upper left in panel (a),250,1,0.004,0.005,1,0.000185,0.0002,0.00025
legend_placement,upper left inside panel,250,1,0.004,0.005,1,0.000185,0.000125,0.000156
legend_placement,upper left inside plot,250,2,0.008,0.006667,2,0.00037,0.000146,0.000121
legend_placement,upper left of Bias panel,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,upper left of Risk-Averse panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper left of each panel,250,1,0.004,0.005,2,0.00037,0.000615,0.000769
legend_placement,upper left of first panel,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper left of first repetition panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper left of line panel,250,1,0.004,0.005,2,0.00037,0.00025,0.000313
legend_placement,upper left or corresponding corner in each panel,250,1,0.004,0.003333,1,0.000185,0.000286,0.000238
legend_placement,upper region of each panel,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,upper right,250,22,0.088,0.088333,50,0.009259,0.010019,0.010416
legend_placement,upper right for line panels; right-side color bars for heatmaps,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,upper right in each panel,250,11,0.044,0.043333,20,0.003704,0.005266,0.005235
legend_placement,upper right in most panels; lower left in the centered MNIST n=3·10⁴ panel,250,1,0.004,0.005,1,0.000185,0.000308,0.000385
legend_placement,upper right in rightmost panel,250,1,0.004,0.003333,1,0.000185,0.000114,9.5e-05
legend_placement,upper right inside each MDAD panel,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,upper right inside left panel,250,1,0.004,0.003333,2,0.00037,0.000195,0.000163
legend_placement,upper right inside panel,250,2,0.008,0.01,2,0.00037,0.000536,0.00067
legend_placement,upper right of MAPPO Agent 0 panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper right of MDAD panel,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,upper right of c,250,1,0.004,0.003333,1,0.000185,0.000148,0.000123
legend_placement,upper right of each condition row,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
legend_placement,upper right of each panel,250,1,0.004,0.003333,6,0.001111,0.002,0.001667
legend_placement,upper right of panel (b),250,1,0.004,0.005,2,0.00037,0.0008,0.001
legend_placement,upper right within each panel,250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,upper right/inside each panel,250,1,0.004,0.003333,2,0.00037,0.000615,0.000513
legend_placement,upper-center in left panel and upper-right in right panel,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,upper-left,250,10,0.04,0.038333,28,0.005185,0.003303,0.002925
legend_placement,upper-left and lower-left inside panel,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
legend_placement,"upper-left and upper-right, two semantic boxes",250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,"upper-left in (a)/(b), upper-right in (c)",250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,upper-left in accuracy panel; upper-right in square-loss panel,250,1,0.004,0.005,1,0.000185,0.000571,0.000714
legend_placement,upper-left in each of three chart panels,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
legend_placement,upper-left in each panel,250,5,0.02,0.018333,10,0.001852,0.001983,0.001732
legend_placement,upper-left in panel (b); none in panel (a),250,1,0.004,0.005,1,0.000185,0.0004,0.0005
legend_placement,upper-left in right panel,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-left inside chart,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,upper-left inside each panel,250,2,0.008,0.008333,4,0.000741,0.000635,0.000602
legend_placement,upper-left inside panel,250,2,0.008,0.006667,2,0.00037,0.000517,0.000431
legend_placement,upper-left inside plot,250,1,0.004,0.005,1,0.000185,0.0008,0.001
legend_placement,upper-left inside plotting area,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper-left legend in each panel,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-left modality key,250,1,0.004,0.003333,1,0.000185,0.000138,0.000115
legend_placement,upper-left of HS panel,250,1,0.004,0.005,1,0.000185,0.000148,0.000185
legend_placement,upper-left of accuracy panel only,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,upper-left of bottom panel,250,1,0.004,0.005,1,0.000185,0.000148,0.000185
legend_placement,upper-left of folding-time panel; none in bar panel,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,upper-left reward key and panel labels,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
legend_placement,upper-left scale key plus direct method labels,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-left/above bars,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-left/above token sequence,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-left/in-panel,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,upper-middle panel of the shared Figure 1–2 group,250,1,0.004,0.003333,1,0.000185,0.000364,0.000303
legend_placement,upper-right,250,9,0.036,0.036667,30,0.005556,0.004715,0.004545
legend_placement,upper-right Key swatches,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-right beside attention map,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,upper-right in both panels,250,1,0.004,0.005,1,0.000185,0.000571,0.000714
legend_placement,upper-right in both panels and lower-right data-size key,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,upper-right in each panel,250,5,0.02,0.016667,6,0.001111,0.001765,0.001471
legend_placement,upper-right in each panel plus lower-right data-size key,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,upper-right in scatter panel; bar labels direct,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper-right inside each panel,250,5,0.02,0.023333,6,0.001111,0.00208,0.002392
legend_placement,upper-right inside panel,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
legend_placement,upper-right inside plot,250,2,0.008,0.01,2,0.00037,0.000974,0.001217
legend_placement,upper-right legend in each panel,250,2,0.008,0.008333,2,0.00037,0.000762,0.000873
legend_placement,upper-right legends per panel,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-right local legend,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,upper-right of each panel,250,1,0.004,0.003333,1,0.000185,0.000118,9.8e-05
legend_placement,upper-right of first panel,250,1,0.004,0.003333,3,0.000556,0.000429,0.000357
legend_placement,upper-right of the right panel / shared across panels,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper-right series key and lower/right Data~tokens key,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,upper-right within each small panel,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,upper-right/center between panels,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,upper/in-panel,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,upper/in-panel per model,250,1,0.004,0.003333,5,0.000926,0.000714,0.000595
legend_placement,upper/inside panel (b),250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,upper/right in-panel,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
legend_placement,upper_center,250,2,0.008,0.01,2,0.00037,0.000279,0.000349
legend_placement,upper_left,250,8,0.032,0.035,11,0.002037,0.002434,0.002463
legend_placement,upper_left in (c–d),250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_left in ARI panels,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_left in Code panel,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_left in PCA panels,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_left in each panel,250,1,0.004,0.005,1,0.000185,0.000267,0.000333
legend_placement,upper_left in top panels,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_left of first panel,250,1,0.004,0.005,1,0.000185,0.00025,0.000313
legend_placement,upper_left per panel,250,1,0.004,0.003333,2,0.00037,0.0004,0.000333
legend_placement,upper_left_inside,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
legend_placement,upper_left_inside_each_panel,250,1,0.004,0.005,2,0.00037,0.000727,0.000909
legend_placement,upper_right,250,10,0.04,0.04,21,0.003889,0.005476,0.00531
legend_placement,upper_right or upper_left per panel,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
legend_placement,upper_right per panel,250,1,0.004,0.003333,2,0.00037,0.0004,0.000333
legend_placement,upper_right_in_each_panel,250,1,0.004,0.005,1,0.000185,0.000174,0.000217
legend_placement,upper_right_inside_each_panel,250,1,0.004,0.005,3,0.000556,0.001091,0.001364
legend_placement,upper_right_inside_plot,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
legend_placement,within panel C and local labels,250,1,0.004,0.003333,1,0.000185,0.000154,0.000128
legend_placement,三列 panel 右侧共享图例,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,三列 panels 右侧的共享图例,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
legend_placement,上 panel 左上；下 panel 不重复,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,上图右上；下图无独立 legend 或与上图复用,250,1,0.004,0.005,1,0.000185,0.00019,0.000238
legend_placement,上排右侧 panel 的 lower-left interior（共享 d legend）,250,1,0.004,0.003333,1,0.000185,0.0005,0.000417
legend_placement,上方/右上方,250,1,0.004,0.003333,4,0.000741,0.000471,0.000392
legend_placement,上方居中,250,2,0.008,0.008333,2,0.00037,0.000343,0.000345
legend_placement,下部热图右下与条形图右上各有局部 legend,250,1,0.004,0.003333,1,0.000185,0.000308,0.000256
legend_placement,两 panel 下方横向 shared legend,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,两个 panel lower-left,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
legend_placement,中、右 panel 内部上方；左 panel 使用曲线直接标注,250,1,0.004,0.003333,1,0.000185,0.00019,0.000159
legend_placement,中间 panel 的说明键,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
