analysis_view,conference,analysis_stratum,dimension,value,papers,papers_present,paper_prevalence,design_weighted_prevalence,mean_count_per_paper,median_count_per_paper,status
combined_400,ICLR,oral,abstract_function,quantitative_result,24,13,0.541666667,0.541666667,0.541666667,1.0,interim
combined_400,ICLR,oral,abstract_function,theory,24,7,0.291666667,0.291666667,0.291666667,0.0,interim
combined_400,ICLR,oral,appendix_category,ablation,24,7,0.291666667,0.291666667,0.375,0.0,interim
combined_400,ICLR,oral,appendix_category,additional_result,24,19,0.791666667,0.791666667,1.875,1.0,interim
combined_400,ICLR,oral,appendix_category,dataset_detail,24,8,0.333333333,0.333333333,0.5,0.0,interim
combined_400,ICLR,oral,appendix_category,ethics_impact,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,appendix_category,extended_method,24,9,0.375,0.375,0.625,0.0,interim
combined_400,ICLR,oral,appendix_category,failure_case,24,6,0.25,0.25,0.291666667,0.0,interim
combined_400,ICLR,oral,appendix_category,hyperparameter,24,5,0.208333333,0.208333333,0.375,0.0,interim
combined_400,ICLR,oral,appendix_category,implementation_detail,24,14,0.583333333,0.583333333,0.75,1.0,interim
combined_400,ICLR,oral,appendix_category,other,24,14,0.583333333,0.583333333,0.791666667,1.0,interim
combined_400,ICLR,oral,appendix_category,proof,24,5,0.208333333,0.208333333,0.458333333,0.0,interim
combined_400,ICLR,oral,appendix_category,qualitative_example,24,11,0.458333333,0.458333333,0.583333333,0.0,interim
combined_400,ICLR,oral,appendix_category,reproducibility,24,11,0.458333333,0.458333333,0.541666667,0.0,interim
combined_400,ICLR,oral,appendix_category,robustness,24,12,0.5,0.5,0.791666667,0.5,interim
combined_400,ICLR,oral,claim_status,closed,24,19,0.791666667,0.791666667,1.958333333,2.0,interim
combined_400,ICLR,oral,claim_status,not_testable_here,24,5,0.208333333,0.208333333,0.208333333,0.0,interim
combined_400,ICLR,oral,claim_status,open,24,8,0.333333333,0.333333333,0.375,0.0,interim
combined_400,ICLR,oral,claim_status,partially_closed,24,24,1.0,1.0,5.583333333,6.0,interim
combined_400,ICLR,oral,limitation_type,assumption,24,1,0.041666667,0.041666667,0.083333333,0.0,interim
combined_400,ICLR,oral,limitation_type,baseline,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,limitation_type,causality,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,limitation_type,compute,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,limitation_type,data,24,4,0.166666667,0.166666667,0.208333333,0.0,interim
combined_400,ICLR,oral,limitation_type,deployment,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,limitation_type,ethics,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,limitation_type,generality,24,4,0.166666667,0.166666667,0.208333333,0.0,interim
combined_400,ICLR,oral,limitation_type,metric,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,limitation_type,scope,24,3,0.125,0.125,0.208333333,0.0,interim
combined_400,ICLR,oral,limitation_type,unspecified,24,20,0.833333333,0.833333333,6.333333333,7.0,interim
combined_400,ICLR,oral,statistical_field_reported,aggregation,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,aggregation_and_denominators,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,aggregation_unit,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,aggregation_units,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,bayesian,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,bayesian_analysis,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,bootstrap,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,caption_self_containment,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,center,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,central_tendency,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,correlation,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,decision_quantities,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,denominator_risk,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,denominators,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,dispersion,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,effect_sizes,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,hierarchy,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,human_level,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,hypothesis_tests,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,intervals,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,intervention_level,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,methods_not_present,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,methods_present,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,multiple_comparison,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,multiple_comparison_control,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,multiple_comparisons,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,observation_unit,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,regression,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,regression_correlation_fit,24,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,regression_or_correlation,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,seed_hierarchy,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,significance_language,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,significance_mechanism_separation,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,significance_vs_substance,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,substantive_vs_statistical,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,tests,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,uncertainty,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,uncertainty_quality,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,uncertainty_reported,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,statistical_field_reported,uncertainty_reporting,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,theory_kind,corollary,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,theory_kind,displayed_equation,24,11,0.458333333,0.458333333,1.166666667,0.0,interim
combined_400,ICLR,oral,theory_kind,lemma,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,theory_kind,numbered_equation,24,18,0.75,0.75,5.25,4.5,interim
combined_400,ICLR,oral,theory_kind,proof,24,5,0.208333333,0.208333333,0.583333333,0.0,interim
combined_400,ICLR,oral,theory_kind,proposition,24,3,0.125,0.125,0.291666667,0.0,interim
combined_400,ICLR,oral,theory_kind,theorem,24,2,0.083333333,0.083333333,0.083333333,0.0,interim
combined_400,ICLR,oral,theory_role,core_chain,24,21,0.875,0.875,4.291666667,4.0,interim
combined_400,ICLR,oral,theory_role,diagnostic,24,5,0.208333333,0.208333333,0.458333333,0.0,interim
combined_400,ICLR,oral,theory_role,explanation,24,12,0.5,0.5,1.916666667,0.5,interim
combined_400,ICLR,oral,theory_role,guarantee,24,7,0.291666667,0.291666667,0.791666667,0.0,interim
combined_400,ICLR,oral,visual_kind,algorithm,24,5,0.208333333,0.208333333,0.291666667,0.0,interim
combined_400,ICLR,oral,visual_kind,figure,24,24,1.0,1.0,9.458333333,7.5,interim
combined_400,ICLR,oral,visual_kind,table,24,24,1.0,1.0,8.375,8.0,interim
combined_400,ICLR,oral,visual_module,ablation,24,22,0.916666667,0.916666667,1.791666667,1.0,interim
combined_400,ICLR,oral,visual_module,abstract,24,1,0.041666667,0.041666667,0.041666667,0.0,interim
combined_400,ICLR,oral,visual_module,appendix,24,19,0.791666667,0.791666667,8.333333333,6.0,interim
combined_400,ICLR,oral,visual_module,experimental_design,24,6,0.25,0.25,0.541666667,0.0,interim
combined_400,ICLR,oral,visual_module,introduction,24,13,0.541666667,0.541666667,0.708333333,1.0,interim
combined_400,ICLR,oral,visual_module,limitations,24,1,0.041666667,0.041666667,0.125,0.0,interim
combined_400,ICLR,oral,visual_module,method,24,21,0.875,0.875,1.625,2.0,interim
combined_400,ICLR,oral,visual_module,other,24,2,0.083333333,0.083333333,0.125,0.0,interim
combined_400,ICLR,oral,visual_module,related_work,24,3,0.125,0.125,0.125,0.0,interim
combined_400,ICLR,oral,visual_module,results,24,24,1.0,1.0,4.541666667,4.5,interim
combined_400,ICLR,oral,visual_module,theory,24,3,0.125,0.125,0.166666667,0.0,interim
combined_400,ICLR,outstanding,abstract_function,core_idea,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,abstract_function,experimental_setup,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,abstract_function,impact_claim,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,outstanding,abstract_function,limitation,2,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,outstanding,abstract_function,method,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,abstract_function,object_scope,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,outstanding,abstract_function,problem_gap,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,abstract_function,qualitative_result,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,outstanding,abstract_function,quantitative_result,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,abstract_function,theory,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,appendix_category,ablation,2,1,0.5,0.5,2.0,2.0,interim
combined_400,ICLR,outstanding,appendix_category,additional_result,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,appendix_category,extended_method,2,1,0.5,0.5,1.5,1.5,interim
combined_400,ICLR,outstanding,appendix_category,implementation_detail,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,appendix_category,other,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,appendix_category,proof,2,1,0.5,0.5,3.5,3.5,interim
combined_400,ICLR,outstanding,appendix_category,qualitative_example,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,appendix_category,reproducibility,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,appendix_category,robustness,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,claim_status,closed,2,2,1.0,1.0,4.5,4.5,interim
combined_400,ICLR,outstanding,claim_status,not_testable_here,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,claim_status,partially_closed,2,2,1.0,1.0,2.5,2.5,interim
combined_400,ICLR,outstanding,limitation_type,unspecified,2,2,1.0,1.0,10.5,10.5,interim
combined_400,ICLR,outstanding,theory_kind,corollary,2,1,0.5,0.5,1.5,1.5,interim
combined_400,ICLR,outstanding,theory_kind,displayed_equation,2,1,0.5,0.5,4.0,4.0,interim
combined_400,ICLR,outstanding,theory_kind,lemma,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,theory_kind,numbered_equation,2,1,0.5,0.5,6.0,6.0,interim
combined_400,ICLR,outstanding,theory_kind,proof,2,1,0.5,0.5,3.5,3.5,interim
combined_400,ICLR,outstanding,theory_kind,proposition,2,1,0.5,0.5,3.5,3.5,interim
combined_400,ICLR,outstanding,theory_kind,theorem,2,1,0.5,0.5,2.0,2.0,interim
combined_400,ICLR,outstanding,theory_role,core_chain,2,2,1.0,1.0,13.5,13.5,interim
combined_400,ICLR,outstanding,theory_role,diagnostic,2,2,1.0,1.0,1.5,1.5,interim
combined_400,ICLR,outstanding,theory_role,explanation,2,2,1.0,1.0,4.5,4.5,interim
combined_400,ICLR,outstanding,theory_role,guarantee,2,1,0.5,0.5,2.0,2.0,interim
combined_400,ICLR,outstanding,visual_kind,figure,2,1,0.5,0.5,5.0,5.0,interim
combined_400,ICLR,outstanding,visual_kind,table,2,1,0.5,0.5,5.0,5.0,interim
combined_400,ICLR,outstanding,visual_module,abstract,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,visual_module,appendix,2,1,0.5,0.5,7.0,7.0,interim
combined_400,ICLR,outstanding,visual_module,experimental_design,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICLR,outstanding,visual_module,method,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICLR,outstanding,visual_module,results,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICML,all,abstract_function,core_idea,100,96,0.96,0.977645741,0.96,1.0,interim
combined_400,ICML,all,abstract_function,experimental_setup,100,70,0.7,0.715920713,0.7,1.0,interim
combined_400,ICML,all,abstract_function,impact_claim,100,90,0.9,0.898943165,0.9,1.0,interim
combined_400,ICML,all,abstract_function,limitation,100,22,0.22,0.221302294,0.22,0.0,interim
combined_400,ICML,all,abstract_function,method,100,97,0.97,0.982467248,0.97,1.0,interim
combined_400,ICML,all,abstract_function,object_scope,100,100,1.0,1.0,1.0,1.0,interim
combined_400,ICML,all,abstract_function,problem_gap,100,93,0.93,0.934544392,0.93,1.0,interim
combined_400,ICML,all,abstract_function,qualitative_result,100,88,0.88,0.887254663,0.88,1.0,interim
combined_400,ICML,all,abstract_function,quantitative_result,100,45,0.45,0.439925973,0.45,0.0,interim
combined_400,ICML,all,abstract_function,theory,100,53,0.53,0.530317051,0.53,1.0,interim
combined_400,ICML,all,appendix_category,ablation,100,30,0.3,0.286124775,0.45,0.0,interim
combined_400,ICML,all,appendix_category,additional_result,100,75,0.75,0.734573613,1.36,1.0,interim
combined_400,ICML,all,appendix_category,broader_impact,100,2,0.02,0.028734233,0.02,0.0,interim
combined_400,ICML,all,appendix_category,dataset_detail,100,40,0.4,0.428773194,0.5,0.0,interim
combined_400,ICML,all,appendix_category,ethics_impact,100,2,0.02,0.020211367,0.03,0.0,interim
combined_400,ICML,all,appendix_category,extended_method,100,68,0.68,0.694686602,1.15,1.0,interim
combined_400,ICML,all,appendix_category,failure_case,100,14,0.14,0.140456826,0.16,0.0,interim
combined_400,ICML,all,appendix_category,hyperparameter,100,41,0.41,0.451663176,0.46,0.0,interim
combined_400,ICML,all,appendix_category,implementation_detail,100,72,0.72,0.718063605,1.12,1.0,interim
combined_400,ICML,all,appendix_category,other,100,48,0.48,0.449958603,0.72,0.0,interim
combined_400,ICML,all,appendix_category,proof,100,51,0.51,0.518628549,1.52,1.0,interim
combined_400,ICML,all,appendix_category,qualitative_example,100,41,0.41,0.418594458,0.49,0.0,interim
combined_400,ICML,all,appendix_category,reproducibility,100,37,0.37,0.361125992,0.5,0.0,interim
combined_400,ICML,all,appendix_category,review_response_residue,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,appendix_category,robustness,100,42,0.42,0.43193883,0.58,0.0,interim
combined_400,ICML,all,claim_status,closed,100,94,0.94,0.939365899,1.98,2.0,interim
combined_400,ICML,all,claim_status,not_testable_here,100,41,0.41,0.400525983,0.42,0.0,interim
combined_400,ICML,all,claim_status,open,100,30,0.3,0.269079043,0.31,0.0,interim
combined_400,ICML,all,claim_status,partially_closed,100,100,1.0,1.0,4.1,4.0,interim
combined_400,ICML,all,limitation_type,assumption,100,6,0.06,0.052111236,0.11,0.0,interim
combined_400,ICML,all,limitation_type,assumption / causality,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,assumption/causality,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,baseline,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,limitation_type,causality,100,3,0.03,0.017532752,0.03,0.0,interim
combined_400,ICML,all,limitation_type,compute,100,8,0.08,0.072322603,0.1,0.0,interim
combined_400,ICML,all,limitation_type,data,100,6,0.06,0.052111236,0.09,0.0,interim
combined_400,ICML,all,limitation_type,data/generality,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,deployment,100,4,0.04,0.031899868,0.06,0.0,interim
combined_400,ICML,all,limitation_type,deployment / ethics,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,deployment/ethics,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,ethics,100,3,0.03,0.026055618,0.03,0.0,interim
combined_400,ICML,all,limitation_type,generality,100,7,0.07,0.075001218,0.07,0.0,interim
combined_400,ICML,all,limitation_type,method/causality,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,limitation_type,metric,100,6,0.06,0.04358837,0.06,0.0,interim
combined_400,ICML,all,limitation_type,reporting,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,limitation_type,scope,100,5,0.05,0.037744119,0.07,0.0,interim
combined_400,ICML,all,limitation_type,statistical reporting,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,limitation_type,unspecified,100,88,0.88,0.887254663,5.93,6.0,interim
combined_400,ICML,all,statistical_field_reported,aggregation_and_denominators,100,2,0.02,0.011688501,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,aggregation_unit,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,aggregation_units,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,bayesian,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,bayesian_analysis,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,bootstrap,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,caption_self_containment,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,center,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,central_tendency,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,correlation,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,decision_quantities,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,denominator,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,dispersion,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,dispersion_or_intervals,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,empirical_statistics,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,figure_caption_independence,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,figure_table_independence,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,hypothesis_tests,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,intervals,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,methods_not_present,100,2,0.02,0.011688501,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,methods_present,100,2,0.02,0.011688501,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,multiple_comparisons,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,regression_or_fit,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,seed_level,100,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,all,statistical_field_reported,seed_task_dataset_levels,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,significance_vs_substance,100,2,0.02,0.011688501,0.02,0.0,interim
combined_400,ICML,all,statistical_field_reported,statistical_significance_vs_mechanism,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,theoretical_probability,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,uncertainty_in_visuals,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,statistical_field_reported,uncertainty_reporting,100,1,0.01,0.014367116,0.01,0.0,interim
combined_400,ICML,all,theory_kind,corollary,100,20,0.2,0.17552233,0.53,0.0,interim
combined_400,ICML,all,theory_kind,displayed_equation,100,49,0.49,0.49091706,2.2,0.0,interim
combined_400,ICML,all,theory_kind,lemma,100,32,0.32,0.305313398,2.04,0.0,interim
combined_400,ICML,all,theory_kind,numbered_equation,100,88,0.88,0.895777529,15.77,11.0,interim
combined_400,ICML,all,theory_kind,proof,100,40,0.4,0.394681732,1.56,0.0,interim
combined_400,ICML,all,theory_kind,proposition,100,30,0.3,0.2680563,1.14,0.0,interim
combined_400,ICML,all,theory_kind,theorem,100,43,0.43,0.42073735,2.02,0.0,interim
combined_400,ICML,all,theory_role,core_chain,100,92,0.92,0.927677397,9.45,8.0,interim
combined_400,ICML,all,theory_role,diagnostic,100,68,0.68,0.685140993,2.23,1.0,interim
combined_400,ICML,all,theory_role,explanation,100,83,0.83,0.833487557,6.31,4.0,interim
combined_400,ICML,all,theory_role,guarantee,100,51,0.51,0.500560074,7.27,1.0,interim
combined_400,ICML,all,visual_kind,algorithm,100,57,0.57,0.570739785,1.18,1.0,interim
combined_400,ICML,all,visual_kind,figure,100,98,0.98,0.980811377,13.39,10.0,interim
combined_400,ICML,all,visual_kind,table,100,94,0.94,0.948911508,8.2,7.0,interim
combined_400,ICML,all,visual_module,ablation,100,68,0.68,0.678663615,3.09,2.0,interim
combined_400,ICML,all,visual_module,abstract,100,8,0.08,0.072322603,0.08,0.0,interim
combined_400,ICML,all,visual_module,appendix,100,95,0.95,0.954755759,11.81,8.0,interim
combined_400,ICML,all,visual_module,experimental_design,100,19,0.19,0.170700823,0.31,0.0,interim
combined_400,ICML,all,visual_module,introduction,100,41,0.41,0.434617445,0.42,0.0,interim
combined_400,ICML,all,visual_module,limitations,100,1,0.01,0.005844251,0.01,0.0,interim
combined_400,ICML,all,visual_module,method,100,87,0.87,0.882433156,1.92,2.0,interim
combined_400,ICML,all,visual_module,other,100,3,0.03,0.034578483,0.03,0.0,interim
combined_400,ICML,all,visual_module,related_work,100,2,0.02,0.020211367,0.02,0.0,interim
combined_400,ICML,all,visual_module,results,100,97,0.97,0.974967126,4.7,4.0,interim
combined_400,ICML,all,visual_module,theory,100,23,0.23,0.226123801,0.38,0.0,interim
combined_400,ICML,oral,abstract_function,core_idea,49,46,0.93877551,0.93877551,0.93877551,1.0,interim
combined_400,ICML,oral,abstract_function,experimental_setup,49,34,0.693877551,0.693877551,0.693877551,1.0,interim
combined_400,ICML,oral,abstract_function,impact_claim,49,44,0.897959184,0.897959184,0.897959184,1.0,interim
combined_400,ICML,oral,abstract_function,limitation,49,10,0.204081633,0.204081633,0.204081633,0.0,interim
combined_400,ICML,oral,abstract_function,method,49,46,0.93877551,0.93877551,0.93877551,1.0,interim
combined_400,ICML,oral,abstract_function,object_scope,49,49,1.0,1.0,1.0,1.0,interim
combined_400,ICML,oral,abstract_function,problem_gap,49,46,0.93877551,0.93877551,0.93877551,1.0,interim
combined_400,ICML,oral,abstract_function,qualitative_result,49,42,0.857142857,0.857142857,0.857142857,1.0,interim
combined_400,ICML,oral,abstract_function,quantitative_result,49,22,0.448979592,0.448979592,0.448979592,0.0,interim
combined_400,ICML,oral,abstract_function,theory,49,26,0.530612245,0.530612245,0.530612245,1.0,interim
combined_400,ICML,oral,appendix_category,ablation,49,17,0.346938776,0.346938776,0.510204082,0.0,interim
combined_400,ICML,oral,appendix_category,additional_result,49,38,0.775510204,0.775510204,1.428571429,1.0,interim
combined_400,ICML,oral,appendix_category,dataset_detail,49,16,0.326530612,0.326530612,0.387755102,0.0,interim
combined_400,ICML,oral,appendix_category,ethics_impact,49,1,0.020408163,0.020408163,0.040816327,0.0,interim
combined_400,ICML,oral,appendix_category,extended_method,49,32,0.653061224,0.653061224,1.102040816,1.0,interim
combined_400,ICML,oral,appendix_category,failure_case,49,6,0.12244898,0.12244898,0.142857143,0.0,interim
combined_400,ICML,oral,appendix_category,hyperparameter,49,15,0.306122449,0.306122449,0.367346939,0.0,interim
combined_400,ICML,oral,appendix_category,implementation_detail,49,36,0.734693878,0.734693878,1.163265306,1.0,interim
combined_400,ICML,oral,appendix_category,other,49,27,0.551020408,0.551020408,0.87755102,1.0,interim
combined_400,ICML,oral,appendix_category,proof,49,24,0.489795918,0.489795918,1.591836735,0.0,interim
combined_400,ICML,oral,appendix_category,qualitative_example,49,20,0.408163265,0.408163265,0.489795918,0.0,interim
combined_400,ICML,oral,appendix_category,reproducibility,49,20,0.408163265,0.408163265,0.510204082,0.0,interim
combined_400,ICML,oral,appendix_category,review_response_residue,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,oral,appendix_category,robustness,49,19,0.387755102,0.387755102,0.571428571,0.0,interim
combined_400,ICML,oral,claim_status,closed,49,46,0.93877551,0.93877551,2.163265306,2.0,interim
combined_400,ICML,oral,claim_status,not_testable_here,49,21,0.428571429,0.428571429,0.448979592,0.0,interim
combined_400,ICML,oral,claim_status,open,49,19,0.387755102,0.387755102,0.387755102,0.0,interim
combined_400,ICML,oral,claim_status,partially_closed,49,49,1.0,1.0,3.857142857,4.0,interim
combined_400,ICML,oral,limitation_type,assumption,49,4,0.081632653,0.081632653,0.102040816,0.0,interim
combined_400,ICML,oral,limitation_type,baseline,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,oral,limitation_type,causality,49,3,0.06122449,0.06122449,0.06122449,0.0,interim
combined_400,ICML,oral,limitation_type,compute,49,5,0.102040816,0.102040816,0.12244898,0.0,interim
combined_400,ICML,oral,limitation_type,data,49,4,0.081632653,0.081632653,0.12244898,0.0,interim
combined_400,ICML,oral,limitation_type,deployment,49,3,0.06122449,0.06122449,0.102040816,0.0,interim
combined_400,ICML,oral,limitation_type,ethics,49,2,0.040816327,0.040816327,0.040816327,0.0,interim
combined_400,ICML,oral,limitation_type,generality,49,3,0.06122449,0.06122449,0.06122449,0.0,interim
combined_400,ICML,oral,limitation_type,metric,49,5,0.102040816,0.102040816,0.102040816,0.0,interim
combined_400,ICML,oral,limitation_type,reporting,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
