left_dimension,left_value,right_dimension,right_value,eligible_papers,papers_present,paper_prevalence_within_left,denominator_objects,object_count,conditional_object_share,paper_normalized_conditional_share,conference_equal_paper_normalized_conditional_share
purpose,theory_mechanism,width,single_column,213,88,0.413146,653,179,0.274119,0.241584,0.258371
purpose,ablation,caption_moves,abbreviation_definition,219,47,0.214612,1137,88,0.077397,0.083668,0.087664
purpose,ablation,caption_moves,appendix_pointer,219,36,0.164384,1137,190,0.167106,0.067924,0.063097
purpose,ablation,caption_moves,comparison,219,191,0.872146,1137,637,0.560246,0.64957,0.663867
purpose,ablation,caption_moves,encoding_key,219,129,0.589041,1137,337,0.296394,0.307804,0.307435
purpose,ablation,caption_moves,main_finding,219,109,0.497717,1137,316,0.277924,0.301246,0.310701
purpose,ablation,caption_moves,setup,219,206,0.940639,1137,962,0.846086,0.80955,0.812476
purpose,ablation,caption_moves,title,219,219,1.0,1137,1132,0.995602,0.996738,0.997393
purpose,ablation,caption_moves,uncertainty_definition,219,40,0.182648,1137,72,0.063325,0.074577,0.079741
purpose,dataset,caption_moves,abbreviation_definition,139,30,0.215827,442,51,0.115385,0.119556,0.120632
purpose,dataset,caption_moves,appendix_pointer,139,8,0.057554,442,13,0.029412,0.01996,0.019814
purpose,dataset,caption_moves,comparison,139,55,0.395683,442,105,0.237557,0.257097,0.253657
purpose,dataset,caption_moves,encoding_key,139,66,0.47482,442,154,0.348416,0.335776,0.318419
purpose,dataset,caption_moves,main_finding,139,32,0.230216,442,49,0.11086,0.123438,0.124186
purpose,dataset,caption_moves,setup,139,119,0.856115,442,352,0.79638,0.792635,0.788669
purpose,dataset,caption_moves,title,139,139,1.0,442,437,0.988688,0.994861,0.993132
purpose,dataset,caption_moves,uncertainty_definition,139,8,0.057554,442,15,0.033937,0.033028,0.030253
purpose,efficiency_cost,caption_moves,abbreviation_definition,185,40,0.216216,852,88,0.103286,0.103404,0.109533
purpose,efficiency_cost,caption_moves,appendix_pointer,185,29,0.156757,852,168,0.197183,0.056606,0.056022
purpose,efficiency_cost,caption_moves,comparison,185,144,0.778378,852,490,0.575117,0.608047,0.612791
purpose,efficiency_cost,caption_moves,encoding_key,185,104,0.562162,852,254,0.298122,0.348038,0.350968
purpose,efficiency_cost,caption_moves,main_finding,185,84,0.454054,852,199,0.233568,0.276388,0.285484
purpose,efficiency_cost,caption_moves,setup,185,174,0.940541,852,737,0.865023,0.835931,0.840253
purpose,efficiency_cost,caption_moves,title,185,185,1.0,852,852,1.0,1.0,1.0
purpose,efficiency_cost,caption_moves,uncertainty_definition,185,36,0.194595,852,61,0.071596,0.101559,0.101393
purpose,experimental_design,caption_moves,abbreviation_definition,206,49,0.237864,857,89,0.103851,0.107813,0.110679
purpose,experimental_design,caption_moves,appendix_pointer,206,28,0.135922,857,37,0.043174,0.05868,0.059059
purpose,experimental_design,caption_moves,comparison,206,126,0.61165,857,296,0.345391,0.368539,0.368675
purpose,experimental_design,caption_moves,encoding_key,206,150,0.728155,857,361,0.421237,0.457887,0.458436
purpose,experimental_design,caption_moves,main_finding,206,89,0.432039,857,136,0.158693,0.21635,0.213451
purpose,experimental_design,caption_moves,setup,206,193,0.936893,857,727,0.848308,0.836571,0.835104
purpose,experimental_design,caption_moves,title,206,204,0.990291,857,854,0.996499,0.988673,0.98863
purpose,experimental_design,caption_moves,uncertainty_definition,206,17,0.082524,857,21,0.024504,0.032095,0.032629
purpose,failure,caption_moves,abbreviation_definition,148,22,0.148649,417,33,0.079137,0.070386,0.07679
purpose,failure,caption_moves,appendix_pointer,148,18,0.121622,417,20,0.047962,0.053714,0.049675
purpose,failure,caption_moves,comparison,148,118,0.797297,417,249,0.597122,0.677134,0.6958
purpose,failure,caption_moves,encoding_key,148,78,0.527027,417,138,0.330935,0.36437,0.369401
purpose,failure,caption_moves,main_finding,148,96,0.648649,417,195,0.467626,0.519492,0.523079
purpose,failure,caption_moves,setup,148,142,0.959459,417,358,0.858513,0.892536,0.895935
purpose,failure,caption_moves,title,148,147,0.993243,417,412,0.98801,0.988739,0.99031
purpose,failure,caption_moves,uncertainty_definition,148,22,0.148649,417,32,0.076739,0.089562,0.097738
purpose,headline,caption_moves,abbreviation_definition,239,61,0.25523,642,90,0.140187,0.121355,0.127766
purpose,headline,caption_moves,appendix_pointer,239,41,0.171548,642,62,0.096573,0.086925,0.088788
purpose,headline,caption_moves,comparison,239,209,0.874477,642,482,0.750779,0.737703,0.742323
purpose,headline,caption_moves,encoding_key,239,182,0.761506,642,332,0.517134,0.533478,0.528101
purpose,headline,caption_moves,main_finding,239,160,0.669456,642,300,0.46729,0.452191,0.452505
purpose,headline,caption_moves,setup,239,233,0.974895,642,570,0.88785,0.8948,0.894827
purpose,headline,caption_moves,title,239,239,1.0,642,641,0.998442,0.998954,0.998698
purpose,headline,caption_moves,uncertainty_definition,239,51,0.213389,642,74,0.115265,0.110333,0.115192
purpose,main_comparison,caption_moves,abbreviation_definition,245,113,0.461224,2170,345,0.158986,0.153533,0.160715
purpose,main_comparison,caption_moves,appendix_pointer,245,76,0.310204,2170,139,0.064055,0.073114,0.074285
purpose,main_comparison,caption_moves,comparison,245,235,0.959184,2170,1604,0.739171,0.734156,0.740332
purpose,main_comparison,caption_moves,encoding_key,245,204,0.832653,2170,836,0.385253,0.392643,0.3927
purpose,main_comparison,caption_moves,main_finding,245,156,0.636735,2170,646,0.297696,0.293879,0.301944
purpose,main_comparison,caption_moves,setup,245,241,0.983673,2170,1870,0.861751,0.857285,0.856964
purpose,main_comparison,caption_moves,title,245,245,1.0,2170,2168,0.999078,0.998367,0.998658
purpose,main_comparison,caption_moves,uncertainty_definition,245,87,0.355102,2170,229,0.10553,0.104468,0.108777
purpose,mechanism,caption_moves,abbreviation_definition,221,56,0.253394,1161,119,0.102498,0.094002,0.09629
purpose,mechanism,caption_moves,appendix_pointer,221,47,0.21267,1161,105,0.090439,0.077699,0.072025
purpose,mechanism,caption_moves,comparison,221,180,0.81448,1161,697,0.600345,0.565393,0.570379
purpose,mechanism,caption_moves,encoding_key,221,159,0.719457,1161,486,0.418605,0.417244,0.419886
purpose,mechanism,caption_moves,main_finding,221,132,0.597285,1161,449,0.386736,0.376475,0.378254
purpose,mechanism,caption_moves,setup,221,208,0.941176,1161,944,0.813092,0.827984,0.829884
purpose,mechanism,caption_moves,title,221,221,1.0,1161,1156,0.995693,0.996229,0.996867
purpose,mechanism,caption_moves,uncertainty_definition,221,45,0.20362,1161,82,0.070629,0.058338,0.058444
purpose,method_interface,caption_moves,abbreviation_definition,228,33,0.144737,778,44,0.056555,0.063829,0.067607
purpose,method_interface,caption_moves,appendix_pointer,228,33,0.144737,778,40,0.051414,0.067567,0.069196
purpose,method_interface,caption_moves,comparison,228,158,0.692982,778,251,0.322622,0.435837,0.443808
purpose,method_interface,caption_moves,encoding_key,228,193,0.846491,778,404,0.51928,0.607457,0.621583
purpose,method_interface,caption_moves,main_finding,228,141,0.618421,778,237,0.304627,0.400968,0.410959
purpose,method_interface,caption_moves,setup,228,217,0.951754,778,638,0.820051,0.846512,0.852529
purpose,method_interface,caption_moves,title,228,228,1.0,778,776,0.997429,0.997442,0.997242
purpose,method_interface,caption_moves,uncertainty_definition,228,5,0.02193,778,5,0.006427,0.015351,0.016546
purpose,other,caption_moves,abbreviation_definition,32,3,0.09375,44,3,0.068182,0.070312,0.058983
purpose,other,caption_moves,appendix_pointer,32,2,0.0625,44,2,0.045455,0.0625,0.047619
purpose,other,caption_moves,comparison,32,9,0.28125,44,18,0.409091,0.28125,0.279221
purpose,other,caption_moves,encoding_key,32,14,0.4375,44,18,0.409091,0.40625,0.406926
purpose,other,caption_moves,main_finding,32,3,0.09375,44,5,0.113636,0.09375,0.093074
purpose,other,caption_moves,setup,32,22,0.6875,44,30,0.681818,0.651042,0.654762
purpose,other,caption_moves,title,32,30,0.9375,44,42,0.954545,0.9375,0.909091
purpose,other,caption_moves,uncertainty_definition,32,2,0.0625,44,2,0.045455,0.046875,0.035714
purpose,qualitative_evidence,caption_moves,abbreviation_definition,201,27,0.134328,1063,50,0.047037,0.042437,0.046244
purpose,qualitative_evidence,caption_moves,appendix_pointer,201,42,0.208955,1063,64,0.060207,0.058523,0.056706
purpose,qualitative_evidence,caption_moves,comparison,201,156,0.776119,1063,514,0.483537,0.49748,0.495963
purpose,qualitative_evidence,caption_moves,encoding_key,201,148,0.736318,1063,412,0.387582,0.408921,0.416048
purpose,qualitative_evidence,caption_moves,main_finding,201,139,0.691542,1063,415,0.390405,0.401608,0.399004
purpose,qualitative_evidence,caption_moves,setup,201,189,0.940299,1063,882,0.829727,0.818041,0.817557
purpose,qualitative_evidence,caption_moves,title,201,198,0.985075,1063,1048,0.985889,0.983002,0.981379
purpose,qualitative_evidence,caption_moves,uncertainty_definition,201,18,0.089552,1063,25,0.023518,0.031912,0.031931
purpose,reproduction,caption_moves,abbreviation_definition,201,61,0.303483,1091,143,0.131072,0.126288,0.131005
purpose,reproduction,caption_moves,appendix_pointer,201,48,0.238806,1091,79,0.072411,0.092803,0.090279
purpose,reproduction,caption_moves,comparison,201,106,0.527363,1091,268,0.245646,0.269866,0.270743
purpose,reproduction,caption_moves,encoding_key,201,125,0.621891,1091,372,0.340972,0.346289,0.346169
purpose,reproduction,caption_moves,main_finding,201,49,0.243781,1091,119,0.109074,0.100224,0.100743
purpose,reproduction,caption_moves,setup,201,185,0.920398,1091,845,0.774519,0.790507,0.79302
purpose,reproduction,caption_moves,title,201,201,1.0,1091,1090,0.999083,0.998342,0.997942
purpose,reproduction,caption_moves,uncertainty_definition,201,34,0.169154,1091,88,0.08066,0.069461,0.069254
purpose,robustness,caption_moves,abbreviation_definition,236,80,0.338983,2050,218,0.106341,0.109573,0.112596
purpose,robustness,caption_moves,appendix_pointer,236,59,0.25,2050,264,0.12878,0.068395,0.067357
purpose,robustness,caption_moves,comparison,236,218,0.923729,2050,1214,0.592195,0.649706,0.656484
purpose,robustness,caption_moves,encoding_key,236,173,0.733051,2050,699,0.340976,0.365008,0.372681
purpose,robustness,caption_moves,main_finding,236,144,0.610169,2050,582,0.283902,0.31218,0.314451
purpose,robustness,caption_moves,setup,236,235,0.995763,2050,1748,0.852683,0.87339,0.874751
purpose,robustness,caption_moves,title,236,236,1.0,2050,2046,0.998049,0.998117,0.998235
purpose,robustness,caption_moves,uncertainty_definition,236,82,0.347458,2050,194,0.094634,0.101119,0.105172
purpose,theory_mechanism,caption_moves,abbreviation_definition,213,35,0.164319,653,51,0.078101,0.078345,0.081722
purpose,theory_mechanism,caption_moves,appendix_pointer,213,33,0.15493,653,49,0.075038,0.051794,0.055792
purpose,theory_mechanism,caption_moves,comparison,213,153,0.71831,653,306,0.468606,0.484666,0.488077
purpose,theory_mechanism,caption_moves,encoding_key,213,180,0.84507,653,399,0.611026,0.640339,0.637352
purpose,theory_mechanism,caption_moves,main_finding,213,137,0.643192,653,282,0.431853,0.434406,0.432081
purpose,theory_mechanism,caption_moves,setup,213,203,0.953052,653,556,0.851455,0.865654,0.862257
purpose,theory_mechanism,caption_moves,title,213,213,1.0,653,649,0.993874,0.994895,0.995464
purpose,theory_mechanism,caption_moves,uncertainty_definition,213,20,0.093897,653,25,0.038285,0.043068,0.045675
types,architecture,color_mode,categorical,140,38,0.271429,205,56,0.273171,0.22369,0.201759
types,architecture,color_mode,grayscale,140,1,0.007143,205,1,0.004878,0.003571,0.002778
types,architecture,color_mode,mixed,140,116,0.828571,205,148,0.721951,0.772738,0.795463
types,area,color_mode,categorical,50,27,0.54,169,116,0.686391,0.487976,0.472052
types,area,color_mode,mixed,50,25,0.5,169,47,0.278107,0.439167,0.469192
types,area,color_mode,sequential,50,5,0.1,169,6,0.035503,0.072857,0.058756
types,bar,color_mode,categorical,132,108,0.818182,341,237,0.695015,0.695944,0.691097
types,bar,color_mode,diverging,132,4,0.030303,341,14,0.041056,0.010113,0.012249
types,bar,color_mode,grayscale,132,1,0.007576,341,3,0.008798,0.003788,0.003165
types,bar,color_mode,mixed,132,49,0.371212,341,70,0.205279,0.251948,0.257578
types,bar,color_mode,sequential,132,10,0.075758,341,17,0.049853,0.038207,0.035912
types,box,color_mode,categorical,21,8,0.380952,34,20,0.588235,0.380952,0.379808
types,box,color_mode,grayscale,21,1,0.047619,34,1,0.029412,0.047619,0.038462
types,box,color_mode,mixed,21,10,0.47619,34,11,0.323529,0.47619,0.504808
types,box,color_mode,sequential,21,2,0.095238,34,2,0.058824,0.095238,0.076923
types,conceptual_diagram,color_mode,categorical,220,67,0.304545,517,121,0.234043,0.186255,0.177877
types,conceptual_diagram,color_mode,grayscale,220,17,0.077273,517,29,0.056093,0.039015,0.03488
types,conceptual_diagram,color_mode,mixed,220,195,0.886364,517,364,0.704062,0.770032,0.782382
types,conceptual_diagram,color_mode,not_applicable,220,1,0.004545,517,1,0.001934,0.002273,0.002841
types,conceptual_diagram,color_mode,sequential,220,2,0.009091,517,2,0.003868,0.002424,0.00202
types,heatmap,color_mode,categorical,89,6,0.067416,246,7,0.028455,0.04588,0.043963
types,heatmap,color_mode,diverging,89,16,0.179775,246,29,0.117886,0.144195,0.143197
types,heatmap,color_mode,mixed,89,28,0.314607,246,66,0.268293,0.240949,0.242928
types,heatmap,color_mode,sequential,89,60,0.674157,246,144,0.585366,0.568976,0.569912
types,histogram,color_mode,categorical,31,17,0.548387,59,28,0.474576,0.497312,0.518371
types,histogram,color_mode,diverging,31,1,0.032258,59,1,0.016949,0.032258,0.025
types,histogram,color_mode,grayscale,31,1,0.032258,59,1,0.016949,0.032258,0.025
types,histogram,color_mode,mixed,31,11,0.354839,59,22,0.372881,0.325269,0.313447
types,histogram,color_mode,sequential,31,4,0.129032,59,7,0.118644,0.112903,0.118182
types,image_montage,color_mode,categorical,102,28,0.27451,494,63,0.12753,0.171863,0.166262
types,image_montage,color_mode,diverging,102,1,0.009804,494,1,0.002024,0.001634,0.001263
types,image_montage,color_mode,grayscale,102,4,0.039216,494,8,0.016194,0.017231,0.017524
types,image_montage,color_mode,mixed,102,86,0.843137,494,380,0.769231,0.710833,0.718192
types,image_montage,color_mode,not_applicable,102,7,0.068627,494,18,0.036437,0.043063,0.049585
types,image_montage,color_mode,sequential,102,10,0.098039,494,24,0.048583,0.055376,0.047175
types,line,color_mode,categorical,209,185,0.885167,1270,936,0.737008,0.695323,0.69118
types,line,color_mode,diverging,209,4,0.019139,1270,10,0.007874,0.007135,0.00831
types,line,color_mode,grayscale,209,3,0.014354,1270,3,0.002362,0.005642,0.004778
types,line,color_mode,mixed,209,112,0.535885,1270,283,0.222835,0.266465,0.269235
types,line,color_mode,sequential,209,17,0.08134,1270,38,0.029921,0.025435,0.026497
types,map,color_mode,categorical,12,5,0.416667,25,6,0.24,0.263889,0.28125
types,map,color_mode,mixed,12,9,0.75,25,17,0.68,0.625,0.635417
types,map,color_mode,sequential,12,2,0.166667,25,2,0.08,0.111111,0.083333
types,matrix,color_mode,categorical,70,16,0.228571,165,21,0.127273,0.152381,0.142708
types,matrix,color_mode,diverging,70,10,0.142857,165,15,0.090909,0.10119,0.099306
types,matrix,color_mode,grayscale,70,1,0.014286,165,1,0.006061,0.002381,0.002083
types,matrix,color_mode,mixed,70,28,0.4,165,54,0.327273,0.331293,0.335813
types,matrix,color_mode,sequential,70,36,0.514286,165,74,0.448485,0.412755,0.420089
types,network,color_mode,categorical,24,8,0.333333,41,11,0.268293,0.305556,0.288889
types,network,color_mode,grayscale,24,6,0.25,41,10,0.243902,0.215278,0.205556
types,network,color_mode,mixed,24,12,0.5,41,20,0.487805,0.479167,0.505556
types,other,color_mode,categorical,60,36,0.6,192,93,0.484375,0.47986,0.477711
types,other,color_mode,diverging,60,2,0.033333,192,7,0.036458,0.019444,0.021605
types,other,color_mode,grayscale,60,7,0.116667,192,26,0.135417,0.087103,0.084716
types,other,color_mode,mixed,60,30,0.5,192,62,0.322917,0.355259,0.361254
types,other,color_mode,not_applicable,60,1,0.016667,192,1,0.005208,0.016667,0.015152
types,other,color_mode,sequential,60,3,0.05,192,3,0.015625,0.041667,0.039562
types,pareto,color_mode,categorical,13,13,1.0,60,60,1.0,1.0,1.0
types,pipeline,color_mode,categorical,180,44,0.244444,311,69,0.221865,0.181667,0.164155
types,pipeline,color_mode,grayscale,180,4,0.022222,311,4,0.012862,0.008796,0.008008
types,pipeline,color_mode,mixed,180,157,0.872222,311,238,0.765273,0.809537,0.827838
types,qualitative_grid,color_mode,categorical,152,54,0.355263,661,115,0.173979,0.253222,0.24382
types,qualitative_grid,color_mode,diverging,152,4,0.026316,661,6,0.009077,0.017387,0.017223
types,qualitative_grid,color_mode,grayscale,152,7,0.046053,661,11,0.016641,0.024812,0.022266
types,qualitative_grid,color_mode,mixed,152,107,0.703947,661,459,0.694402,0.591163,0.600187
types,qualitative_grid,color_mode,not_applicable,152,8,0.052632,661,17,0.025719,0.035038,0.037144
types,qualitative_grid,color_mode,sequential,152,19,0.125,661,53,0.080182,0.078378,0.07936
types,scatter,color_mode,categorical,114,93,0.815789,304,200,0.657895,0.687329,0.684122
types,scatter,color_mode,diverging,114,3,0.026316,304,4,0.013158,0.005945,0.005295
types,scatter,color_mode,mixed,114,45,0.394737,304,84,0.276316,0.253509,0.256844
types,scatter,color_mode,not_applicable,114,1,0.008772,304,1,0.003289,0.002193,0.0025
types,scatter,color_mode,sequential,114,11,0.096491,304,15,0.049342,0.051023,0.05124
types,screenshot,color_mode,categorical,55,9,0.163636,203,18,0.08867,0.150413,0.171591
types,screenshot,color_mode,grayscale,55,18,0.327273,203,72,0.35468,0.24899,0.204167
types,screenshot,color_mode,mixed,55,35,0.636364,203,109,0.536946,0.588476,0.60202
types,screenshot,color_mode,sequential,55,1,0.018182,203,4,0.019704,0.012121,0.022222
types,table,color_mode,grayscale,237,224,0.945148,2329,1838,0.78918,0.775516,0.778105
types,table,color_mode,mixed,237,120,0.506329,2329,491,0.21082,0.224484,0.221895
types,tree,color_mode,categorical,9,5,0.555556,12,8,0.666667,0.555556,0.525
types,tree,color_mode,grayscale,9,1,0.111111,12,1,0.083333,0.111111,0.1
types,tree,color_mode,mixed,9,3,0.333333,12,3,0.25,0.333333,0.375
types,violin,color_mode,categorical,5,4,0.8,6,5,0.833333,0.8,0.833333
types,violin,color_mode,mixed,5,1,0.2,6,1,0.166667,0.2,0.166667
types,architecture,legend_present,0,140,118,0.842857,205,159,0.77561,0.785714,0.798519
types,architecture,legend_present,1,140,39,0.278571,205,46,0.22439,0.214286,0.201481
types,area,legend_present,0,50,9,0.18,169,10,0.059172,0.148333,0.139148
types,area,legend_present,1,50,44,0.88,169,159,0.940828,0.851667,0.860852
types,bar,legend_present,0,132,45,0.340909,341,73,0.214076,0.205659,0.200484
types,bar,legend_present,1,132,118,0.893939,341,268,0.785924,0.794341,0.799516
types,box,legend_present,0,21,12,0.571429,34,20,0.588235,0.547619,0.526442
types,box,legend_present,1,21,10,0.47619,34,14,0.411765,0.452381,0.473558
types,conceptual_diagram,legend_present,0,220,192,0.872727,517,402,0.777563,0.764957,0.766662
types,conceptual_diagram,legend_present,1,220,81,0.368182,517,115,0.222437,0.235043,0.233338
types,heatmap,legend_present,0,89,50,0.561798,246,148,0.601626,0.488095,0.484788
types,heatmap,legend_present,1,89,54,0.606742,246,98,0.398374,0.511905,0.515212
types,histogram,legend_present,0,31,15,0.483871,59,25,0.423729,0.435484,0.419318
types,histogram,legend_present,1,31,18,0.580645,59,34,0.576271,0.564516,0.580682
types,image_montage,legend_present,0,102,98,0.960784,494,451,0.912955,0.880425,0.877343
types,image_montage,legend_present,1,102,32,0.313725,494,43,0.087045,0.119575,0.122657
types,line,legend_present,0,209,77,0.368421,1270,272,0.214173,0.158967,0.161264
types,line,legend_present,1,209,200,0.956938,1270,998,0.785827,0.841033,0.838736
types,map,legend_present,0,12,6,0.5,25,16,0.64,0.5,0.5
types,map,legend_present,1,12,6,0.5,25,9,0.36,0.5,0.5
types,matrix,legend_present,0,70,43,0.614286,165,95,0.575758,0.532823,0.531597
types,matrix,legend_present,1,70,40,0.571429,165,70,0.424242,0.467177,0.468403
types,network,legend_present,0,24,23,0.958333,41,39,0.95122,0.958333,0.944444
types,network,legend_present,1,24,1,0.041667,41,2,0.04878,0.041667,0.055556
types,other,legend_present,0,60,41,0.683333,192,126,0.65625,0.531548,0.530083
types,other,legend_present,1,60,35,0.583333,192,66,0.34375,0.468452,0.469917
types,pareto,legend_present,1,13,13,1.0,60,60,1.0,1.0,1.0
types,pipeline,legend_present,0,180,157,0.872222,311,254,0.81672,0.807407,0.808612
types,pipeline,legend_present,1,180,48,0.266667,311,57,0.18328,0.192593,0.191388
types,qualitative_grid,legend_present,0,152,138,0.907895,661,571,0.863843,0.831898,0.834199
types,qualitative_grid,legend_present,1,152,52,0.342105,661,90,0.136157,0.168102,0.165801
types,scatter,legend_present,0,114,41,0.359649,304,72,0.236842,0.257331,0.252482
types,scatter,legend_present,1,114,93,0.815789,304,232,0.763158,0.742669,0.747518
types,screenshot,legend_present,0,55,53,0.963636,203,201,0.990148,0.963636,0.954167
types,screenshot,legend_present,1,55,2,0.036364,203,2,0.009852,0.036364,0.045833
types,tree,legend_present,0,9,8,0.888889,12,11,0.916667,0.888889,0.9
types,tree,legend_present,1,9,1,0.111111,12,1,0.083333,0.111111,0.1
types,violin,legend_present,1,5,5,1.0,6,6,1.0,1.0,1.0
types,architecture,shared_legend,False,140,102,0.728571,205,145,0.707317,0.708333,0.705
types,architecture,shared_legend,True,140,12,0.085714,205,14,0.068293,0.061905,0.065185
types,area,shared_legend,False,50,44,0.88,169,88,0.52071,0.7735,0.768527
types,area,shared_legend,True,50,15,0.3,169,79,0.467456,0.1865,0.199215
types,bar,shared_legend,False,132,106,0.80303,341,246,0.721408,0.710861,0.708759
types,bar,shared_legend,True,132,45,0.340909,341,83,0.243402,0.232952,0.236538
types,box,shared_legend,False,21,19,0.904762,34,29,0.852941,0.857143,0.836538
types,box,shared_legend,True,21,2,0.095238,34,3,0.088235,0.071429,0.069712
types,conceptual_diagram,shared_legend,False,220,173,0.786364,517,384,0.742747,0.735823,0.730736
types,conceptual_diagram,shared_legend,True,220,24,0.109091,517,30,0.058027,0.058074,0.0602
types,heatmap,shared_legend,False,89,72,0.808989,246,195,0.792683,0.77294,0.767963
types,heatmap,shared_legend,True,89,15,0.168539,246,22,0.089431,0.127809,0.126977
types,histogram,shared_legend,False,31,23,0.741935,59,39,0.661017,0.693548,0.711364
types,histogram,shared_legend,True,31,8,0.258065,59,14,0.237288,0.204301,0.189015
types,image_montage,shared_legend,False,102,82,0.803922,494,370,0.748988,0.733372,0.754923
types,image_montage,shared_legend,True,102,7,0.068627,494,7,0.01417,0.034641,0.034343
types,line,shared_legend,False,209,195,0.933014,1270,775,0.610236,0.747582,0.740226
types,line,shared_legend,True,209,89,0.425837,1270,468,0.368504,0.222979,0.227194
types,map,shared_legend,False,12,7,0.583333,25,16,0.64,0.527778,0.479167
types,map,shared_legend,True,12,3,0.25,25,5,0.2,0.222222,0.208333
types,matrix,shared_legend,False,70,58,0.828571,165,133,0.806061,0.796429,0.791667
types,matrix,shared_legend,True,70,9,0.128571,165,11,0.066667,0.082143,0.079167
types,network,shared_legend,False,24,20,0.833333,41,29,0.707317,0.805556,0.744444
types,network,shared_legend,True,24,2,0.083333,41,2,0.04878,0.0625,0.083333
types,other,shared_legend,False,60,53,0.883333,192,163,0.848958,0.809722,0.808301
types,other,shared_legend,True,60,14,0.233333,192,24,0.125,0.14623,0.146124
types,pareto,shared_legend,False,13,10,0.769231,60,38,0.633333,0.717949,0.734127
types,pareto,shared_legend,True,13,5,0.384615,60,22,0.366667,0.282051,0.265873
types,pipeline,shared_legend,False,180,136,0.755556,311,231,0.742765,0.726852,0.719498
types,pipeline,shared_legend,True,180,13,0.072222,311,16,0.051447,0.051852,0.057948
types,qualitative_grid,shared_legend,False,152,124,0.815789,661,480,0.726172,0.759783,0.769202
types,qualitative_grid,shared_legend,True,152,17,0.111842,661,31,0.046899,0.06667,0.06061
types,scatter,shared_legend,False,114,100,0.877193,304,232,0.763158,0.775602,0.770414
types,scatter,shared_legend,True,114,32,0.280702,304,53,0.174342,0.173667,0.175034
types,screenshot,shared_legend,False,55,44,0.8,203,167,0.82266,0.8,0.841667
types,tree,shared_legend,False,9,7,0.777778,12,10,0.833333,0.777778,0.8
types,tree,shared_legend,True,9,1,0.111111,12,1,0.083333,0.111111,0.1
types,violin,shared_legend,False,5,3,0.6,6,4,0.666667,0.6,0.583333
types,violin,shared_legend,True,5,2,0.4,6,2,0.333333,0.4,0.416667
types,architecture,x_scale,categorical,140,2,0.014286,205,2,0.009756,0.014286,0.011111
types,architecture,x_scale,linear,140,3,0.021429,205,3,0.014634,0.021429,0.025556
types,architecture,x_scale,log,140,1,0.007143,205,1,0.004878,0.002381,0.001852
types,architecture,x_scale,none,140,133,0.95,205,197,0.960976,0.947619,0.945926
types,architecture,x_scale,time,140,2,0.014286,205,2,0.009756,0.014286,0.015556
types,area,x_scale,categorical,50,5,0.1,169,6,0.035503,0.076667,0.070317
types,area,x_scale,linear,50,40,0.8,169,98,0.579882,0.73877,0.752404
types,area,x_scale,log,50,8,0.16,169,17,0.100592,0.114563,0.10385
types,area,x_scale,time,50,4,0.08,169,47,0.278107,0.06,0.065365
types,area,x_scale,unknown,50,1,0.02,169,1,0.005917,0.01,0.008065
types,bar,x_scale,categorical,132,108,0.818182,341,262,0.768328,0.738717,0.743812
types,bar,x_scale,linear,132,32,0.242424,341,57,0.167155,0.149835,0.142588
types,bar,x_scale,log,132,1,0.007576,341,1,0.002933,0.007576,0.009434
types,bar,x_scale,none,132,6,0.045455,341,7,0.020528,0.026347,0.027289
types,bar,x_scale,unknown,132,13,0.098485,341,14,0.041056,0.077525,0.076877
types,box,x_scale,categorical,21,16,0.761905,34,24,0.705882,0.738095,0.752404
types,box,x_scale,linear,21,5,0.238095,34,9,0.264706,0.214286,0.209135
types,box,x_scale,time,21,1,0.047619,34,1,0.029412,0.047619,0.038462
types,conceptual_diagram,x_scale,categorical,220,24,0.109091,517,33,0.06383,0.046169,0.044472
types,conceptual_diagram,x_scale,linear,220,25,0.113636,517,33,0.06383,0.067013,0.068249
types,conceptual_diagram,x_scale,log,220,1,0.004545,517,1,0.001934,0.001515,0.001263
types,conceptual_diagram,x_scale,none,220,207,0.940909,517,441,0.852998,0.865985,0.864867
types,conceptual_diagram,x_scale,time,220,3,0.013636,517,3,0.005803,0.005682,0.005682
types,conceptual_diagram,x_scale,unknown,220,5,0.022727,517,6,0.011605,0.013636,0.015467
types,heatmap,x_scale,categorical,89,59,0.662921,246,139,0.565041,0.583133,0.586978
types,heatmap,x_scale,linear,89,24,0.269663,246,55,0.223577,0.219101,0.215816
types,heatmap,x_scale,log,89,2,0.022472,246,4,0.01626,0.016854,0.01875
types,heatmap,x_scale,none,89,17,0.191011,246,40,0.162602,0.15095,0.149523
types,heatmap,x_scale,time,89,1,0.011236,246,4,0.01626,0.007491,0.006803
types,heatmap,x_scale,unknown,89,4,0.044944,246,4,0.01626,0.022472,0.02213
types,histogram,x_scale,categorical,31,5,0.16129,59,6,0.101695,0.129032,0.140909
types,histogram,x_scale,linear,31,23,0.741935,59,43,0.728814,0.709677,0.672727
types,histogram,x_scale,log,31,1,0.032258,59,2,0.033898,0.032258,0.045455
types,histogram,x_scale,none,31,1,0.032258,59,4,0.067797,0.032258,0.025
types,histogram,x_scale,unknown,31,3,0.096774,59,4,0.067797,0.096774,0.115909
types,image_montage,x_scale,categorical,102,19,0.186275,494,26,0.052632,0.072299,0.067547
types,image_montage,x_scale,linear,102,16,0.156863,494,43,0.087045,0.090052,0.083174
types,image_montage,x_scale,log,102,1,0.009804,494,1,0.002024,0.004902,0.003788
