paper_id,conference,analysis_stratum,sample_cohort,category,title,start_page,end_page,pages_spanned,main_text_call_count
icml-2026-c8e95f98721b,ICML,oral,foundation_200,hyperparameter,N. Experimental study: hyperparameters,72,72,1,1
icml-2026-c8e95f98721b,ICML,oral,foundation_200,additional_result,N. Experimental study: additional results,73,76,4,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,reproducibility,A. Open-Source Resources,16,16,1,0
icml-2026-e390f6423d6a,ICML,oral,foundation_200,implementation_detail,B. Implementation Details,16,18,3,2
icml-2026-e390f6423d6a,ICML,oral,foundation_200,dataset_detail,C. Dataset Curation,18,20,3,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,additional_result,D. Additional Real-World Experiments,21,23,3,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,ablation,E. Additional Ablation Study,23,24,2,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,robustness,F. Additional Generalization Analysis,24,25,2,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,additional_result,G. Simulation Results on CALVIN,25,26,2,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,qualitative_example,H. Visualization of Unified Vision-Motion Codes,25,30,6,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,failure_case,I. Failure Case Analysis on Baseline Methods,29,31,3,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,failure_case,J. Failure Case Analysis on XR-1,30,31,2,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,qualitative_example,K. Representative Tasks,30,32,3,1
icml-2026-e390f6423d6a,ICML,oral,foundation_200,reproducibility,K.1 Dataset for Evaluation,31,45,15,1
icml-2026-2b0091abd25f,ICML,oral,foundation_200,hyperparameter,A Training Details,15,15,1,2
icml-2026-2b0091abd25f,ICML,oral,foundation_200,implementation_detail,B LLM prompts used for PR rendering,15,16,2,1
icml-2026-2b0091abd25f,ICML,oral,foundation_200,implementation_detail,C Dataset Formats,15,18,4,1
icml-2026-2b0091abd25f,ICML,oral,foundation_200,reproducibility,D Benchmark decontamination,15,19,5,2
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,other,A Discussion / A.1 Concurrent work,16,16,1,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,proof,B Additional notation and technical tools,16,20,5,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,proof,C Analysis of FORS,21,21,1,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,proof,D Proofs for Section 3,21,23,3,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,extended_method,E Structural properties of the diffusion process,23,35,13,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,proof,F Proofs for Section 4,35,42,8,1
icml-2026-1ef10519dcd7,ICML,outstanding,foundation_200,additional_result,G Log-concave sampling,42,43,2,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,dataset_detail,A.1 Data Preparation,15,15,1,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,hyperparameter,A.2 Training Configuration,15,15,1,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,implementation_detail,A.3 Reward Function,15,16,2,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,robustness,B.1 Temperature Analysis,16,16,1,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,robustness,B.2 Different Sampling Algorithms,16,17,2,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,additional_result,C. More Results on Entropy Degradation,17,18,2,1
icml-2026-7f1780627873,ICML,outstanding,foundation_200,failure_case,D. Is Random Order an Alternative?,17,19,3,0
icml-2026-7f1780627873,ICML,outstanding,foundation_200,robustness,E. General Capability Preservation,19,19,1,0
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,proof,A. Additional Proofs,13,16,4,2
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,other,B. Non-identifiability of Individual Trajectories,17,17,1,2
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,reproducibility,"C. Defaults, hardware, and runtime",17,18,2,1
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,additional_result,C.1. Gradient-flow SDEs,18,19,2,2
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,implementation_detail,C.2. Ocean Currents,18,20,3,1
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,robustness,C.3. Embryonic sc-RNA data,20,20,1,2
icml-2026-4e7a98266982,ICML,spotlight,foundation_200,qualitative_example,C.4. Boids and Figure 9,20,22,3,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,extended_method,A.1. Block-diagonal RNN (bdRNN),12,12,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,extended_method,A.2. Nonlinear effective connectivity,12,12,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,dataset_detail,A.3.1 Data generation,13,13,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,ablation,A.3.1 β ablation,14,14,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,additional_result,A.3.1 Alignment and effective rank,14,14,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,failure_case,A.3.1 Latent dynamics and all permutations,15,15,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,hyperparameter,A.3.2 Real-data β selection,16,16,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,additional_result,A.3.2 Connectivity matrices,16,16,1,1
icml-2026-71db38223110,ICML,spotlight,foundation_200,robustness,A.3.2 Poisson spike count results,16,16,1,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,dataset_detail,A. MSP-Podcast Corpus and Annotation Details,13,15,3,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,extended_method,B. Structural Prior Tool from Co-occurrence Statistics,15,18,4,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,extended_method,C. Semantic Tools,18,19,2,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,implementation_detail,D. Acoustic Tools,19,21,3,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,extended_method,E. Toolkit Summary and Usage Protocol,21,21,1,0
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,extended_method,F. Detailed Reward Function Implementation,21,24,4,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,robustness,G. Sensitivity to GRPO Rollouts and Reward Weights,24,25,2,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,dataset_detail,H. IEMOCAP Label Statistics and 8-Class Compatibility,25,25,1,1
icml-2026-5cb9c5807bca,ICML,spotlight,foundation_200,reproducibility,I. System Prompts for the Three-Phase Inference Protocol,26,29,4,0
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,other,A. Related Work,13,15,3,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,extended_method,B. Extension to Correlated Noise and Fixed-Design Linear Model,15,18,4,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,extended_method,C. Extension to RKHS Regression,18,25,8,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,additional_result,D. Measuring Alignment via ESD,25,27,3,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,proof,E. Proof,27,34,8,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,proof,F. Proofs for results in Appendix C,34,36,3,2
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,proof,G. Proofs for results on over-parameterized gradient flow,36,64,29,1
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,robustness,H. An application of Theorem 5.2,64,69,6,1
icml-2026-8b22afb8c5ae,ICML,spotlight,foundation_200,other,I. Why ridge cannot define an intrinsic complexity measure,69,73,5,1
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,extended_method,A. SAE Training Details / A.1 Feature Stability Across Random Seeds,13,14,2,2
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,extended_method,B. Details of Taxonomy Evaluation,14,17,4,2
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,additional_result,C. Human Validation of LLM Judges,17,17,1,2
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,qualitative_example,D. Qualitative Example of Hybrid Steering,17,18,2,1
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,implementation_detail,E. Details of Hybrid Model Evaluation,19,20,2,3
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,additional_result,F. Category Vector Usage Statistics,20,22,3,2
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,other,G. Sparse Autoencoder Features,22,45,24,2
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,additional_result,A.1 Verifier Validation,15,15,1,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,additional_result,A.2 Model Behavior Breakdown,15,15,1,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,robustness,A.3 Confidence Scores Distribution Analysis,15,17,3,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,dataset_detail,B.1 Problem Sources in BrokenMath,17,18,2,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,dataset_detail,B.2 Dataset Gathering for Training,17,17,1,0
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,hyperparameter,B.3 Training Details and Hyperparameters,17,18,2,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,implementation_detail,B.4 Computational Requirements,19,19,1,0
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,other,C Statement for the Use of Large Language Models,19,19,1,0
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.1 Sycophantic Rephrasing,19,20,2,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.2 Solver Prompt,20,20,1,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.3 LLM-as-a-Judge for Sycophantic Rephrasing,21,21,1,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.4 Self-Sycophancy Conversational Template,21,21,1,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.5 Best-of-N Tournament Judge Instructions,21,22,2,1
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.6 Solver Prompt with a Verification Instruction,23,23,1,0
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,reproducibility,D.7 Self-Reporting Prompt,23,23,1,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,other,A. LLM Usage,14,14,1,0
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,implementation_detail,B. Evaluation Criteria,14,22,9,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,hyperparameter,C. Details of Model Training,14,15,2,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,other,D. Reward Formulation and Reward-Hacking Analysis,15,15,1,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,broader_impact,E. Transferability of the Rubric,15,16,2,0
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,extended_method,F. Details of Agent Interaction Information Flow,16,17,2,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,implementation_detail,G. Details of Automated Simulation Evaluation,17,17,1,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,robustness,H. Judge Robustness Analysis,17,17,1,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,additional_result,I. Real User Study,18,18,1,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,additional_result,J. Error Correction Efficacy Analysis,18,19,2,1
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,qualitative_example,K. Case Study,19,49,31,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,other,A. Extended Related Work,16,19,4,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,additional_result,B. Supplemental Constrained Bayesian Optimization Experiments,20,21,2,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,proof,C. Proofs,22,39,18,2
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,implementation_detail,D. Detailed Methodology,40,45,6,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,hyperparameter,E. Medical QA Implementation Details and Additional Results,46,49,4,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,implementation_detail,F. Tabular Active Learning Implementation Details and Additional Results,50,51,2,1
icml-2026-67206cc61e49,ICML,spotlight,foundation_200,implementation_detail,G. Sequence Optimization Implementation Details and Results,52,53,2,1
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,extended_method,A. Analysis of the Adaptive Scaling Factor etaVGS(gamma),13,13,1,2
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,implementation_detail,B. Implementation Details,14,15,2,3
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,other,C. Computational Cost Overhead,16,16,1,1
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,robustness,D. When is Visual Gradient Steering Most Effective?,16,16,1,0
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,ablation,E. Adaptive Token-Level Visual Gradient Steering,17,17,1,0
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,qualitative_example,F. Qualitative Comparisons of Generated Reasoning,18,24,7,1
icml-2026-6b81cf37c92f,ICML,spotlight,foundation_200,other,G. Limitations,18,18,1,0
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,proof,A.1 Derivation of RoPE in Polar Form,12,12,1,1
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,implementation_detail,A.2 FLOPs Comparison between RoPE and PoPE,12,13,2,0
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,dataset_detail,B.1 Datasets,13,14,2,1
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,implementation_detail,B.2 Models,14,14,1,1
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,hyperparameter,B.3 Training Details,15,15,1,1
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,additional_result,C. Additional Results,15,15,1,1
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,additional_result,D. Additional Visualizations,16,18,3,0
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,extended_method,A.1 VLA Model Details,11,11,1,1
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,extended_method,A.2 Acceleration Method Details,11,11,1,1
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,hyperparameter,A.3 Implementation Details,11,11,1,1
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,dataset_detail,A.4 Benchmarks Details,11,11,1,1
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,failure_case,B. Real-robot Analysis,12,12,1,1
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,hyperparameter,C. Hyperparameter Analysis,12,12,1,1
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,extended_method,A.1 LoRA Sweeps for Computing Intrinsic Dimensions,13,13,1,2
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,hyperparameter,Hyperparameter Selection and Convergence (within A.1),13,13,1,1
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,additional_result,A.2 Intrinsic Dimension Computation for Gemma-3 1B,13,14,2,1
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,dataset_detail,B.1 GSM8K,13,14,2,2
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,dataset_detail,C. Reasoning Gym,14,15,2,2
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,additional_result,D. Comparison with LongPPL,15,16,2,1
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,qualitative_example,E. Examples of Different Reasoning Strategies,15,21,7,1
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,additional_result,F. Detailed Results across all Test Splits,21,22,2,1
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,ablation,A. Further Ablation Study,12,12,1,1
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,ablation,A.1. Time-step impact,12,12,1,1
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,ablation,A.2. Post-synaptic variance impact,12,12,1,1
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,additional_result,A.3. Comparison with rate coding,12,13,2,0
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,implementation_detail,B. Experimental Settings,12,13,2,1
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,other,A. Supplementary Material,15,15,1,0
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,proof,B. Additional Theoretical Analysis,15,16,2,2
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,extended_method,C. SSMoE Algorithm,16,17,2,1
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,additional_result,D. Additional Experiments,16,24,9,1
icml-2026-57e09ec1b6ac,ICML,spotlight,foundation_200,reproducibility,E. Implementation Details,19,20,2,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,extended_method,Algorithm 1: Distribution Matching Policy Optimization,16,16,1,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,other,A. Related Work,16,17,2,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,proof,B. Theory of Distribution Matching Policy Optimization,17,20,4,2
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,dataset_detail,C.1 Introduction of Datasets and Rewards used,21,21,1,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,hyperparameter,C.2 Training Hyperparameters and Evaluation,21,22,2,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,ablation,C.3 Further Experimental Results,22,24,3,1
icml-2026-5d3146110f97,ICML,spotlight,foundation_200,qualitative_example,C.4 Example Outputs of the Model after Fine-tuning,24,26,3,0
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,extended_method,6 Extension of Our Upper Bound Results to Other Kernel Functions,13,15,3,2
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,proof,7 Improved approximate Kernel Matrix Vector Multiplication for Gaussian and Laplacian Kernels,15,19,5,1
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,proof,8 Faster Sub-quadratic Time Top Eigenvalue,20,24,5,2
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,proof,9 Improved Vector-Matrix-Vector Product and Kernel Sum,24,32,9,2
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,proof,10 Towards a Lower Bound for Matrix-Vector Products for Mixed Sign Vectors?,33,36,4,1
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,proof,11 Lower Bounds for Kernel Sums,36,38,3,1
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,additional_result,12 Empirical Results,38,47,10,2
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,other,Appendix Contents,13,13,1,0
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,other,A. Additional Discussion,14,14,1,0
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,proof,B. Proofs,15,21,7,1
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,extended_method,C.1 Layer Decomposition,21,21,1,1
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,extended_method,C.2 Identifying Pareto Front,21,22,2,1
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,robustness,C.3 Analysis of ranking-preservation assumption,22,24,3,2
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,other,D.1 Details on controlled experiments,23,23,1,1
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,dataset_detail,D.2 Datasets and Models,23,24,2,2
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,implementation_detail,D.3 Implementation Details,24,25,2,1
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,reproducibility,D.4 Training and inference efficiency,25,25,1,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,dataset_detail,A.1–A.2 Synthetic potentials,13,13,1,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,hyperparameter,A.3–A.4 Synthetic architecture and metrics,13,14,2,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,implementation_detail,B. Alanine peptide details,14,15,2,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,additional_result,B.1 Interatomic-distance and energy histograms,15,15,1,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,implementation_detail,C.1 Coverage recall and precision metrics,15,16,2,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,hyperparameter,C.2 SPICE and GEOM-DRUGS hyperparameters,16,16,1,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,proof,D. Connection to Adjoint Sampling via Control Variates,16,18,3,1
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,proof,E. Proofs for Propositions 3.1 and 3.2,19,19,1,2
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,proof,E. Proof of Proposition 4.1,20,23,4,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,extended_method,A. Details of the embedding-induced metric,11,11,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,B. Proof of Lemma 3.1,11,12,2,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,C. Full proof of Theorem 3.4,12,13,2,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,D. Proof of Monotonicity of the optimal prefix mass in beta for fixed f,13,13,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,extended_method,E. On Exact KR Solution,13,13,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,F. Shift invariance of the fixed-f subset update,14,14,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,G. Proof of Lemma 4.2,14,14,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,extended_method,"H. Uniform Metric and Reductions to Top-H, Top-k, Top-p, and Min-p",14,14,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,I. Candidate-pool exactness theorem,14,15,2,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,reproducibility,J. Evaluation Protocol,15,15,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,proof,K. Time Complexity Analysis,15,16,2,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,hyperparameter,L. Hyperparameter Tuning,16,16,1,1
icml-2026-35879ec17414,ICML,spotlight,foundation_200,additional_result,M. Results of LLM as a judge,16,20,5,2
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,reproducibility,A Evaluation Metrics and Protocols,18,19,2,1
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,other,B Comparison with Existing Benchmarks,19,20,2,0
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,implementation_detail,C Verifier Prompt Specifications,19,23,5,0
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,additional_result,D Where Functional Alignment Matters Most,20,24,5,0
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,additional_result,E Results on GGBench,21,24,4,1
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,qualitative_example,F More Aha Moment Cases,23,29,7,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,reproducibility,A. Algorithm,11,26,16,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,proof,B. Derivation of the Optimal Closed-Form Solution,11,12,2,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,proof,C. Consistency of Values and Advantages Under Nonstationary Policies,12,13,2,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,proof,D. Consistency of Policy Update,13,13,1,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,implementation_detail,E. Baselines,14,15,2,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,implementation_detail,F. Implementation Details,15,16,2,2
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,reproducibility,G. Prompt Templates,16,19,4,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,hyperparameter,H. Hyperparameters,19,21,3,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,additional_result,I. Comparison of WebRL and JitRL under Identical Settings,19,21,3,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,robustness,J. Additional Controlled Comparisons,20,22,3,2
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,qualitative_example,K. Case Studies on Jericho,20,24,5,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,ablation,L. Impact of State Representation,21,22,2,1
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,additional_result,M. Step Analysis,21,24,4,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,ablation,N. Ablation on Exploration Rate lambda,22,25,4,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,ablation,O. Sensitivity to UCB Bonus alpha,22,25,4,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,robustness,P. Scalability of JitRL,22,25,4,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,additional_result,Q. GRPO Hyperparameter Sweep and Comparison with JitRL,23,27,5,0
icml-2026-65a15e969ebf,ICML,spotlight,foundation_200,implementation_detail,R. Cost Analysis,24,24,1,1
icml-2026-92c2d1498431,ICML,spotlight,foundation_200,proof,A.1. Technical preliminaries,11,11,1,2
icml-2026-92c2d1498431,ICML,spotlight,foundation_200,proof,A.2. The rounding analysis,11,12,2,1
icml-2026-92c2d1498431,ICML,spotlight,foundation_200,proof,A.3. Proof of Theorem 3.1,12,12,1,1
icml-2026-92c2d1498431,ICML,spotlight,foundation_200,extended_method,A.4. Proof of Theorem 2.3,12,13,2,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,dataset_detail,Appendix A: Scenario Characteristics and Datasets,12,12,1,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,implementation_detail,Appendix B: Evaluation Metrics and Feature Extraction,12,13,2,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,hyperparameter,Appendix B: Training Strategy and Epoch Configurations,13,13,1,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,implementation_detail,Appendix B: Score Normalization and Architecture,13,13,1,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,ablation,Appendix C: More Ablation Studies,13,16,4,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,additional_result,Appendix D: More Visualizations,17,22,6,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,qualitative_example,Appendix D: Qualitative representation diagnostics,17,19,3,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,other,Appendix E: Limitations,19,20,2,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,ethics_impact,Appendix E: Broader Impacts,19,20,2,1
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,additional_result,Appendix F: Extended Comparison with State-of-the-Art Methods,20,24,5,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,proof,A. Theory: RSR Learning vs PAC Learning,14,14,1,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,proof,B. Proofs,14,16,3,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,extended_method,C. General definitions,16,16,1,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,extended_method,D. Vanilla Bitween,16,17,2,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,hyperparameter,E. Experimental Hyperparameters,17,18,2,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,reproducibility,F. Bitween Agent Instructions,18,21,4,1
icml-2026-73ef6e227632,ICML,spotlight,foundation_200,dataset_detail,G. Evaluation Details: categories,21,22,2,1
